"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"2097","yhhJ",1105,1065,1125,20,0,373,1937,374,1,0,0.0177777777777778,2105,"yhhJ",1866,1137.88849549979,-0.103307765582264,0.0607444547710736,-1.70069458968062,0.0890003515965276,0.999807467026667,1188.79065422514,1224.92319426438,1047.24430343231,1090.59583007732
"2098","yhhN",614,588,627,13,0,208,1043,208,0,0,0.0207336523125997,2106,"yhhN",1857,161.037822401009,-0.00817212908047664,0.0523649020529425,-0.156061192900053,0.875984787082485,0.999807467026667,151.584588830872,174.392304724767,149.469452273962,168.704943774436
"2099","yhhQ",654,630,666,12,0,220,1136,221,1,0,0.018018018018018,2107,"yhhQ",1858,62.8430027851444,-0.0144047926769087,0.0397674318044907,-0.362225872360258,0.717183247111662,0.999807467026667,65.2273079211629,65.7887137584451,59.404525903754,60.9514635572158
"2100","yhhS",1204,1176,1218,14,0,403,2013,405,2,0,0.0114942528735632,2108,"yhhS",1859,71.9631514056973,0.00637936938387674,0.0413359917717228,0.154329655838589,0.877349815441764,0.999807467026667,65.2273079211629,76.2313667359761,68.0277635349441,78.366167430706
"2101","yhhT",1033,999,1050,17,0,346,1765,349,3,0,0.0161904761904762,2109,"yhhT",1860,60.7532945252567,-0.00358795158510572,0.03920721180836,-0.0915125411784748,0.927085341631121,0.999807467026667,64.3086134434,58.4788566741734,60.3626634183307,59.8630445651226
"2102","yhhW",686,666,696,10,0,229,1227,231,2,0,0.014367816091954,2110,"yhhW",1840,160.062734204564,-0.0050429963359784,0.0526677650696871,-0.0957510980256288,0.923718256945191,0.999807467026667,154.34067226416,168.126712938249,152.343864817692,165.439686798157
"2103","yhhX",1032,1020,1038,6,0,345,1849,345,0,0,0.00578034682080925,2111,"yhhX",1841,660.240879970688,0.0251562135621728,0.061740419811746,0.407451287809138,0.68367656450977,0.999807467026667,651.354384733866,646.400219309167,671.654397718251,671.554518121466
"2104","yhhZ",1174,1164,1179,5,0,389,2065,392,3,0,0.00424088210347752,2112,"yhhZ",1842,5.4811033508171,0.000729389888703467,0.0135068765781143,0.0540013736325485,0.956934069839862,0.999807467026667,5.51216686657715,5.22132648876548,5.74882508746007,5.44209496046569
"2105","yhiD",647,645,648,1,0,215,1108,215,0,0,0.00154320987654321,2113,"yhiD",1878,29.8794828932633,0.00365385595146573,0.0294767917325334,0.12395704337908,0.901349287087202,0.999807467026667,30.3169177661743,28.1951630393336,31.6185379810304,29.3873127865147
"2106","yhiI",1042,990,1068,26,0,351,1792,355,4,0,0.0243445692883895,2114,"yhiI",1868,1746.62302126121,-0.0378070060078271,0.0592819174716193,-0.637749378230332,0.523636836855277,0.999807467026667,1744.60081327167,1820.15441398365,1674.82437548003,1746.91248230949
"2107","yhiM",1044,1026,1053,9,0,350,1790,350,0,0,0.00854700854700855,2115,"yhiM",1869,60.8416258503122,0.00552601310175047,0.0391289324806075,0.14122575678468,0.887691599020677,0.999807467026667,56.9590576212972,62.6559178651858,58.4463883891773,65.3051395255883
"2108","yhiN",1189,1161,1203,14,0,398,2123,400,2,0,0.0116375727348296,2116,"yhiN",1870,235.723657702572,-0.00187799081142112,0.0567400214514976,-0.0330981688652772,0.973596302985192,0.999807467026667,248.966203473734,223.472773719163,246.241341246206,224.214312371187
"2109","yhiP",1454,1422,1470,16,0,489,2533,489,0,0,0.0108843537414966,2117,"dtpB",1872,39.6689532470151,0.00183848151605468,0.0328606050856858,0.0559478899204912,0.955383319908307,0.999807467026667,43.1786404548543,35.5050201236053,44.0743256705272,35.9178267390736
"2110","yhiQ",729,681,753,24,0,249,1286,250,1,0,0.0318725099601594,2118,"rsmJ",1873,62.9965851038716,-0.0350105036762143,0.0397171171789452,-0.881496598015277,0.378049094537003,0.999807467026667,67.0646968766886,72.0543055449637,58.4463883891773,54.4209496046569
"2111","yhiR",831,807,843,12,0,278,1471,280,2,0,0.0142348754448399,2119,"rlmJ",1875,105.759805286825,-0.00964356881791736,0.0472409199570449,-0.204135923404668,0.83824728253318,0.999807467026667,112.080726287069,103.382264477557,106.353264118011,101.222966264662
"2112","yhjA",1389,1371,1398,9,0,464,2506,465,1,0,0.00643776824034335,2120,"yhjA",1884,71.3235206619305,0.00637679131453787,0.0413020354335961,0.154394117568134,0.877298991549791,0.999807467026667,74.4142526987915,65.7887137584451,77.6091386807109,67.4819775097746
"2113","yhjB",600,594,603,3,0,200,1070,200,0,0,0.00497512437810945,2121,"yhjB",1886,50.9032646966726,0.00449701214170844,0.0364068143991965,0.123521165362045,0.901694415094322,0.999807467026667,54.2029741880086,45.9476731011363,55.5719758454473,47.8904356520981
"2114","yhjC",892,876,900,8,0,297,1569,299,2,0,0.00888888888888889,2122,"yhjC",1887,68.1420552787512,0.00242830704745049,0.0406467807365274,0.059741681959779,0.952361373599283,0.999807467026667,64.3086134434,71.0100402472106,63.2370759620607,74.0124914623334
"2115","yhjD",1002,978,1014,12,0,334,1763,337,3,0,0.0118343195266272,2123,"yhjD",1888,53.1854070810663,0.00204350860358998,0.0373461115804603,0.0547181089840462,0.95636304209271,0.999807467026667,52.3655852324829,53.2575301854079,52.6975633017173,54.4209496046569
"2116","yhjE",1301,1257,1323,22,0,440,2234,440,0,0,0.0166288737717309,2124,"yhjE",1889,2011.95741904059,-0.0494085001387642,0.0584495492445938,-0.845318753990805,0.397932892875487,0.999807467026667,2038.58304615578,2089.57486080395,1943.1028795615,1976.56888964114
"2117","yhjG",2045,2013,2061,16,0,686,3588,686,0,0,0.00776322173702086,2125,"yhjG",1890,53.3460569291744,-0.0148512639555695,0.0347185084204371,-0.427762154287345,0.6688242931531,0.999807467026667,44.0973349326172,68.9215096517044,38.3255005830671,62.0398825493089
"2118","yhjH",763,753,768,5,0,255,1353,255,0,0,0.00651041666666667,2126,"yhjH",1891,14.903811408523,-0.0139812441522772,0.0209170745598644,-0.668412980613665,0.503870011855434,0.999807467026667,13.7804171664429,20.8853059550619,8.6232376311901,16.3262848813971
"2119","yhjJ",1473,1425,1497,24,0,495,2613,498,3,0,0.0160320641282565,2127,"yhjJ",1893,842.735173335303,-0.0288018297555542,0.0615733543164073,-0.467764507477538,0.639953004661966,0.999807467026667,886.540171041158,830.190911713712,849.867975429513,804.341635156829
"2120","yhjK",1945,1935,1950,5,0,647,3412,649,2,0,0.00256410256410256,2128,"yhjK",1895,374.830259637227,0.0310058678426896,0.0605075303788414,0.512429901676039,0.608350168205619,0.999807467026667,361.965624238566,367.58138480909,382.296868316094,387.477161185157
"2121","yhjV",1263,1245,1272,9,0,422,2184,423,1,0,0.00707547169811321,2129,"yhjV",1901,157.401939539212,0.00888347995573414,0.0522739199161227,0.169940956599167,0.865056570858726,0.999807467026667,164.446311519552,146.197141685434,167.674065050919,151.290239900946
"2122","yhjX",1170,1116,1197,27,0,396,2036,399,3,0,0.0225563909774436,2130,"yhjX",1908,22.7675614816936,-0.0149944340687621,0.0260090009379929,-0.57650942089278,0.564270903937324,0.999807467026667,26.6421398551229,24.0181018483212,22.9953003498403,17.4147038734902
"2123","yhjY",696,690,699,3,0,230,1215,232,2,0,0.00429184549356223,2131,"yhjY",1909,68.4443095990445,0.00617198800486982,0.0408956017744508,0.15092058160459,0.880038364675372,0.999807467026667,69.8207803099772,64.744448460692,72.8184511078275,66.3935585176814
"2124","yiaD",655,645,660,5,0,219,1114,219,0,0,0.00757575757575758,2132,"yiaD",1910,95.4823003573865,0.0089990066422669,0.0439929233048082,0.204555777753541,0.837919208960649,0.999807467026667,106.568559420491,80.4084279269885,111.143951690895,83.8082623911717
"2125","yiaF",702,684,711,9,0,236,1239,236,0,0,0.0126582278481013,2133,"yiaF",1912,1947.93198849843,-0.025772131848823,0.0590338266816631,-0.436565496385621,0.662426490034987,0.999807467026667,1932.01448673529,2017.52055525898,1864.53560336621,1977.65730863323
"2126","yiaH",994,990,996,2,0,330,1729,331,1,0,0.00200803212851406,2134,"wecH",1915,56.0907313536723,0.00626275875905284,0.0376773045674735,0.166220987168478,0.867983043822221,0.999807467026667,59.7151410545858,50.1247342921487,62.278938447484,52.2441116204706
"2127","yiaJ",841,825,849,8,0,279,1495,282,3,0,0.0094228504122497,2135,"yiaJ",1924,215.016070416272,0.0086437212513271,0.0561864604752389,0.153839931866439,0.877735947521335,0.999807467026667,216.811896752034,208.853059550619,223.246040896366,211.153284466069
"2128","yiaK",976,934,997,21,0,331,1769,332,1,0,0.0210631895687061,2136,"yiaK",1925,94.4528492110601,-0.013932444982125,0.0451211494840722,-0.308778591446194,0.7574899554346,0.999807467026667,88.1946698652343,106.515060370816,86.232376311901,96.8692902962893
"2129","yiaN",1276,1272,1278,2,0,425,2131,425,0,0,0.00156494522691706,2137,"yiaN",1926,30.1992982651466,0.00356531145888661,0.0291805072696228,0.122181270734732,0.902755459103071,0.999807467026667,25.72344537736,33.4164895280991,26.827850408147,34.8294077469804
"2130","yiaO",965,921,987,22,0,326,1734,328,2,0,0.022289766970618,2138,"yiaO",1927,76.6914450039834,-0.020964881483295,0.0423702373405082,-0.49480207804386,0.620739837365179,0.999807467026667,86.3572809097086,75.187101438223,76.6510011661342,68.5703965018677
"2131","yiaT",731,711,741,10,0,242,1290,246,4,0,0.0134952766531714,2139,"yiaT",1931,33.0308641725185,0.00246257075667538,0.0299945584277254,0.0821005837645241,0.934566728916062,0.999807467026667,27.5608343328857,37.5935507191115,27.7859879227236,39.183083715353
"2132","yiaU",969,957,975,6,0,323,1737,324,1,0,0.00615384615384615,2140,"yiaU",1932,96.5963531261698,0.00847276674418661,0.0454430997783955,0.186447816841375,0.852093597353462,0.999807467026667,101.975087031677,87.7182850112601,106.353264118011,90.3387763437305
"2133","yiaV",1118,1080,1137,19,0,377,1993,378,1,0,0.0167106420404573,2141,"yiaV",1933,23.9774494628811,-0.00439095494889587,0.0264412547824654,-0.166064545159473,0.86810615555367,0.999807467026667,27.5608343328857,21.929571252815,26.827850408147,19.5915418576765
"2134","yiaY",1141,1119,1152,11,0,381,2013,383,2,0,0.00954861111111111,2142,"yiaY",1935,54.832630922311,0.00071991828252581,0.0368771378119379,0.0195220758779375,0.984424626393983,0.999807467026667,47.7721128436686,61.6116525674327,47.9068757288339,62.0398825493089
"2135","yibD",1025,1005,1035,10,0,341,1845,344,3,0,0.00966183574879227,2143,"waaH",1950,55.8680167202044,0.000844517677548355,0.0339320173899618,0.0248885195313554,0.980143884485936,0.999807467026667,71.6581692655029,39.6820813146177,71.8603135932508,40.2715027074461
"2136","yibF",608,606,609,1,0,202,1059,202,0,0,0.00164203612479475,2144,"yibF",1938,187.90473525738,0.0121610240276324,0.0547593178847723,0.222081364366561,0.824250544725224,0.999807467026667,189.251062419149,180.657896511286,194.501915459066,187.20806664002
"2137","yibH",1135,1131,1137,2,0,378,1990,378,0,0,0.00175901495162709,2145,"yibH",1939,61.7637239276194,0.00694857093720619,0.0394496650040433,0.176137641130641,0.860185809838541,0.999807467026667,62.4712244878743,58.4788566741734,65.1533509912141,60.9514635572158
"2138","yibQ",943,909,960,17,0,316,1683,319,3,0,0.0177083333333333,2146,"yibQ",1949,216.475025889161,-0.0037069765593493,0.0563478683423872,-0.0657873433086156,0.947547132982759,0.999807467026667,218.64928570756,216.162916634891,215.580940779752,215.506960434441
"2139","yicC",845,807,864,19,0,286,1480,287,1,0,0.0219907407407407,2147,"yicC",1958,857.820754116136,-0.045317573259797,0.0614859556299317,-0.737039422995259,0.461098375629656,0.999807467026667,861.735420141561,903.289482556429,817.291299933906,848.966813832648
"2140","yicE",1390,1386,1392,2,0,463,2365,463,0,0,0.0014367816091954,2148,"xanP",1965,562.71930973875,0.0287555450018397,0.0616849005395091,0.466168296460523,0.641095040463414,0.999807467026667,555.810159046529,546.15075072487,579.67319631889,569.243132864711
"2141","yicG",612,600,618,6,0,205,1031,205,0,0,0.00970873786407767,2149,"yicG",1959,8.24405945154037,-0.0045075297740718,0.0155727299729222,-0.289450198000574,0.772236885666289,0.999807467026667,12.86172268868,5.22132648876548,10.5395126603435,4.35367596837255
"2142","yicH",1699,1677,1710,11,0,565,2957,569,4,0,0.0064327485380117,2150,"yicH",1966,957.751626367345,0.0129298624462566,0.0612639926249675,0.211051580092206,0.832847022623374,0.999807467026667,972.897451950866,927.30758440475,984.965364984824,945.836104128937
"2143","yicI",2311,2295,2319,8,0,769,4177,772,3,0,0.00344976282880552,2151,"yicI",1967,100.863532133249,0.00191507162397012,0.0466041602594799,0.0410922890425982,0.967222321865655,0.999807467026667,103.812475987203,97.116672691038,103.478851574281,99.0461282804756
"2144","yicJ",1382,1380,1383,1,0,460,2429,460,0,0,0.000723065798987708,2152,"yicJ",1968,46.9413935700009,0.00512051915862565,0.0344080338143752,0.148817546107106,0.881697605021961,0.999807467026667,53.2842797102457,38.6378160168646,55.5719758454473,40.2715027074461
"2145","yicL",922,918,924,2,0,305,1551,307,2,0,0.00216450216450216,2153,"yicL",1970,293.39915513364,0.0203707739308933,0.0584205235822289,0.348692080827053,0.727320490158541,0.999807467026667,304.087872139506,270.464712118052,317.14351732488,281.900518952123
"2146","yicM",1183,1167,1191,8,0,395,2004,396,1,0,0.00671704450041982,2154,"nepI",1972,24.3629728681824,-0.00954799544810914,0.026254103287953,-0.363676311599275,0.716099734417641,0.999807467026667,31.2356122439372,20.8853059550619,26.827850408147,18.5031228655834
"2147","yicR",661,645,669,8,0,220,1163,222,2,0,0.0119581464872945,2155,"yicR",28,828.61300510982,0.174515681077439,0.0614993260190509,2.83768444914954,0.00454420827080631,0.382849546815431,746.898610421203,726.808647236155,918.853876479034,921.890886302888
"2148","yidA",794,756,813,19,0,270,1431,270,0,0,0.023370233702337,2156,"yidA",1990,182.946026597237,-0.0276388217680276,0.0538395207287533,-0.513355642730804,0.607702567908756,0.999807467026667,202.112785107829,177.525100618026,187.794952857029,164.351267806064
"2149","yidC",1640,1626,1647,7,0,547,2921,548,1,0,0.0042501517911354,2157,"yidC",1995,3898.99293076603,0.03693921452304,0.0568051396256298,0.650279442432237,0.515511733642812,0.999807467026667,3719.79394046181,3934.79164193367,3864.16859628774,4077.2175443809
"2150","yidE",1653,1635,1662,9,0,553,2827,553,0,0,0.00541516245487365,2158,"yidE",1982,1532.82597641852,0.0360073148214277,0.0595005948162672,0.605158905261624,0.545073418039496,0.999807467026667,1505.74024905332,1499.56496757345,1568.47111136202,1557.52757768528
"2151","yidJ",1460,1392,1494,34,0,493,2688,497,4,0,0.0227576974564926,2159,"yidJ",1978,104.557574522962,-0.0337767901695374,0.0469433573195173,-0.719522251884065,0.471819196863249,0.999807467026667,117.592893153646,105.470795073063,101.562576545128,93.6040333200099
"2152","yidK",1711,1701,1716,5,0,569,2954,571,2,0,0.00291375291375291,2160,"yidK",1979,37.5787000857514,0.00428736285319651,0.0317229603615409,0.135150150059584,0.892493159861046,0.999807467026667,42.2599459770915,31.3279589325929,44.0743256705272,32.6525697627942
"2153","yidL",894,894,894,0,0,297,1610,297,0,0,0,2161,"yidL",1980,108.857717013912,-0.0154432244051856,0.0477108148285111,-0.323683937503348,0.746177332748823,0.999807467026667,110.243337331543,113.824917455088,102.520714059704,108.841899209314
"2154","yidP",708,690,717,9,0,238,1250,238,0,0,0.0125523012552301,2162,"yidP",1981,21.0127433798243,-0.00187685364699048,0.0249546991889249,-0.0752104296181393,0.940047286224399,0.999807467026667,23.8860564218343,18.7967753595557,23.9534378644169,17.4147038734902
"2155","yidR",1190,1140,1215,25,0,399,2136,404,5,0,0.0205761316872428,2163,"yidR",1983,276.003947199037,-0.0796042263456931,0.0584244600095683,-1.36251539736364,0.173035288267262,0.999807467026667,308.68134452832,288.217222179855,256.78085390655,250.336368181422
"2156","yidX",655,651,657,2,0,217,1163,218,1,0,0.0030441400304414,2164,"yidX",1989,127.409474346639,0.00906306391426376,0.0441027541074488,0.205498819692375,0.837182420170391,0.999807467026667,153.421977786397,96.0724073932849,160.008964934305,100.134547272569
"2157","yidZ",939,897,960,21,0,315,1670,319,4,0,0.021875,2165,"yidZ",2000,91.4688579675643,-0.0145501168515549,0.0424832704182026,-0.342490507635699,0.731981786364978,0.999807467026667,109.32464285378,80.4084279269885,105.395126603435,70.747234486054
"2158","yieE",745,735,750,5,0,248,1328,249,1,0,0.00666666666666667,2166,"yieE",2001,366.360038877612,0.0202040199945513,0.0601176488662738,0.336074686478397,0.736814546616268,0.999807467026667,374.827346927246,344.607548258522,389.003830918131,357.001429406549
"2159","yieH",662,654,666,4,0,220,1189,221,1,0,0.00600600600600601,2167,"yieH",2002,212.768243360299,0.00646026152937347,0.0551508195278411,0.117138087605611,0.906750627935848,0.999807467026667,227.836230485189,194.233345382076,230.911141012979,198.092256560951
"2160","yieK",714,696,723,9,0,240,1281,240,0,0,0.012448132780083,2168,"yieK",2003,31.9814072411176,-0.00473177898843182,0.0303439272603064,-0.155938252416706,0.876081693045328,0.999807467026667,32.1543067217,33.4164895280991,29.702262951877,32.6525697627942
"2161","yieL",1151,1113,1170,19,0,385,2046,389,4,0,0.0162393162393162,2169,"yieL",2004,40.0579457202067,0.000427087966821852,0.033305080828926,0.0128235078910518,0.989768601451709,0.999807467026667,41.3412514993286,38.6378160168646,42.1580506413738,38.0946647232598
"2162","yieM",1450,1446,1452,2,0,483,2554,483,0,0,0.00137741046831956,2170,"viaA",2021,219.521452807639,0.0176157817841657,0.0561745044897338,0.313590336829498,0.753832199690894,0.999807467026667,224.161452574137,205.72026365736,233.785553556709,214.418541442348
"2163","yieP",684,666,693,9,0,229,1237,230,1,0,0.012987012987013,2171,"yieP",2030,153.949634934021,-0.0086743030156016,0.0524254734778495,-0.165459698123024,0.868582168801677,0.999807467026667,156.178061219686,155.595529365211,149.469452273962,154.555496877226
"2164","yifB",1507,1479,1521,14,0,505,2653,506,1,0,0.00920447074293228,2172,"yifB",2032,58.9653611526323,-4.0693336044944e-05,0.0387376109726497,-0.00105048646581936,0.999161833221746,0.999807467026667,61.5525300101115,56.3903260786672,61.3208009329074,56.5977875888432
"2165","yifK",1375,1353,1386,11,0,461,2374,461,0,0,0.00793650793650794,2173,"yifK",2052,586.10167496228,0.0229193089409356,0.0615773698605808,0.372203440855429,0.709741384417895,0.999807467026667,548.460603224426,603.58534210129,564.342996085663,628.017758437741
"2166","yigA",704,696,708,4,0,235,1223,235,0,0,0.00564971751412429,2174,"yigA",2059,400.799966750564,-0.00575633825721236,0.0604418412713774,-0.0952376389621722,0.924126074275707,0.999807467026667,424.43684872644,381.15683367988,417.747956355431,379.858228240505
"2167","yigB",713,705,717,4,0,238,1269,238,0,0,0.00557880055788006,2175,"yigB",2061,262.64956062958,0.0165710519329818,0.0560146473205226,0.295834263458989,0.767356655077199,0.999807467026667,228.754924962952,286.128691584349,238.576241129593,297.138384841427
"2168","yigE",755,735,765,10,0,249,1336,254,5,0,0.0130718954248366,2176,"yigE",2063,49.9648487005028,0.00443301266870919,0.0362708837345455,0.122219593576846,0.902725109352692,0.999807467026667,52.3655852324829,45.9476731011363,53.6557008162939,47.8904356520981
"2169","yigL",792,774,801,9,0,264,1417,266,2,0,0.0112359550561798,2177,"yigL",2070,182.013893580558,-0.00615543139045337,0.0544281740842436,-0.113092740919915,0.909957029977717,0.999807467026667,180.06411764152,186.923488297804,178.213577711262,182.854390671647
"2170","yigM",884,852,900,16,0,299,1553,299,0,0,0.0177777777777778,2178,"yigM",2071,126.18985654294,-0.00263240075192285,0.0486697993494116,-0.0540869448222756,0.956865893545164,0.999807467026667,138.722866142192,114.869182752841,137.971802099042,113.195575177686
"2171","yigP",606,606,606,0,1,201,1040,201,0,1,0,2179,"ubiJ",9,562.335798755462,-0.329509172540819,0.0616432542170008,-5.34542143704577,9.02069184389918e-08,2.36442356219535e-05,715.662998177266,677.72817824176,436.910706646965,419.041311955858
"2172","yigZ",611,603,615,4,0,203,1067,204,1,0,0.00650406504065041,2180,"yigZ",2085,384.470644024729,0.00761227967798564,0.0600628014084598,0.126738671848121,0.899147236913063,0.999807467026667,356.453457371989,407.263466123708,366.008530568291,408.157122034927
"2173","yihE",973,945,987,14,0,325,1740,328,3,0,0.0141843971631206,2181,"srkA",2087,888.937654073701,0.0171662511104233,0.0615147006474144,0.279059329392102,0.780199294161094,0.999807467026667,848.87369745288,909.555074342947,869.988863235623,927.332981263354
"2174","yihG",920,894,933,13,0,308,1649,310,2,0,0.0139335476956056,2182,"yihG",2089,73.891816702985,-0.0121348542068975,0.0415815913990621,-0.291832366165071,0.770414797258727,0.999807467026667,83.6011974764201,68.9215096517044,76.6510011661342,66.3935585176814
"2175","yihL",685,642,706,21,0,232,1236,236,4,0,0.0297450424929178,2183,"yihL",2096,88.4269899197289,-0.02563624346491,0.044555749079981,-0.575374536266712,0.565038021682768,0.999807467026667,98.3003091206258,88.7625503090132,87.1905138264777,79.4545864227991
"2176","yihM",978,972,981,3,0,326,1730,326,0,0,0.00305810397553517,2184,"yihM",2097,184.245859757415,0.015710066229264,0.0542448532177176,0.289613950400233,0.772111593321603,0.999807467026667,171.795867341654,189.012018893311,179.171715225839,197.003837568858
"2177","yihN",1257,1239,1266,9,0,419,2181,421,2,0,0.00710900473933649,2185,"yihN",2098,101.992157861854,0.00375641838484774,0.0446954890581945,0.0840446869248214,0.933020902398369,0.999807467026667,86.3572809097086,115.913448050594,88.1486513410543,117.549251146059
"2178","yihO",1393,1371,1404,11,0,464,2453,467,3,0,0.00783475783475784,2186,"yihO",2100,19.7917291134222,0.00243838297743273,0.0243160608246472,0.100278700362566,0.920123066894256,0.999807467026667,22.0486674663086,16.7082447640495,22.9953003498403,17.4147038734902
"2179","yihP",1352,1284,1386,34,0,456,2396,461,5,0,0.0245310245310245,2187,"yihP",2101,41.5255188195718,-0.0115835772742716,0.0331928428849244,-0.348978161178614,0.727105704972405,0.999807467026667,48.6908073214315,38.6378160168646,45.0324631851038,33.7409887548873
"2180","yihQ",2024,1998,2037,13,0,675,3663,678,3,0,0.00638193421698576,2188,"yihQ",2102,84.4131976264794,0.00902770064671301,0.0440934100978939,0.204740359765103,0.837774985760327,0.999807467026667,81.7638085208943,83.5412238202478,85.2742387973243,87.0735193674511
"2181","yihS",1241,1239,1242,1,0,413,2221,413,0,0,0.000805152979066023,2189,"yihS",2103,166.544318336911,0.0148751562318806,0.0532728497521645,0.279225840199701,0.780071514347957,0.999807467026667,158.015450175212,168.126712938249,164.799652507189,175.235457726995
"2182","yihT",879,879,879,0,0,292,1539,292,0,0,0,2190,"yihT",2104,98.7448535085648,0.00910087071099833,0.044278943823172,0.205534954657967,0.837154191136346,0.999807467026667,82.6825029986572,110.692121561828,86.232376311901,115.372413161873
"2183","yihU",895,891,897,2,0,297,1556,298,1,0,0.00222965440356745,2191,"yihU",2105,36.8537052585058,0.0015481081127104,0.0322154598206805,0.0480548196837036,0.961672553245938,0.999807467026667,37.6664735882772,35.5050201236053,38.3255005830671,35.9178267390736
"2184","yihV",897,897,897,0,0,298,1574,298,0,0,0,2192,"yihV",2106,97.9348000191162,0.00994839351223034,0.0458470957229644,0.216990702581129,0.82821559059429,0.999807467026667,101.975087031677,89.8068156067663,106.353264118011,93.6040333200099
"2185","yihW",786,786,786,0,0,261,1368,261,0,0,0,2193,"yihW",2107,463.910493155809,0.0257775869592487,0.0611025598135729,0.421874092311311,0.673116921234466,0.999807467026667,474.046350525635,434.414363865288,494.398957521566,452.782300710746
"2186","yiiD",972,936,990,18,0,329,1767,329,0,0,0.0181818181818182,2194,"yiiD",2109,752.814805309532,-0.0325626832872567,0.0616707301222537,-0.528008720226041,0.597493283517284,0.999807467026667,749.654693854492,788.420299803588,724.351961019968,748.832266560079
"2187","yiiM",668,654,675,7,0,224,1203,224,0,0,0.0103703703703704,2195,"yiiM",2122,274.046572307663,0.00796691137520934,0.0583986156535613,0.136422949175226,0.891486932460113,0.999807467026667,278.364426762146,265.243385629287,282.65056680012,269.927910039098
"2188","yiiX",577,513,609,32,0,197,1043,202,5,0,0.0525451559934319,2196,"yiiX",33,95.7786212971998,-0.114864438540946,0.0456965129185633,-2.51363684458041,0.0119493409145176,0.83439080710625,116.674198675883,121.134774539359,68.0277635349441,77.2777484386128
"2189","yijE",887,849,906,19,0,299,1498,301,2,0,0.0209713024282561,2197,"yijE",2142,81.36260340876,-0.0125641968066989,0.0434376052793751,-0.289246995222009,0.772392371049763,0.999807467026667,88.1946698652343,79.3641626292354,79.5254137098642,78.366167430706
"2190","yijF",603,573,618,15,0,200,1080,205,5,0,0.0242718446601942,2198,"yijF",2143,13.2233844348935,-0.00412945110011052,0.0197774548785648,-0.208795880231591,0.834607587557291,0.999807467026667,17.4551950774943,10.442652977531,16.2883377478035,8.70735193674511
"2191","yijO",831,789,852,21,0,282,1515,283,1,0,0.0246478873239437,2199,"yijO",2150,37.7828277901318,-0.0058303668153266,0.0304046181469187,-0.191759251412189,0.847930791198389,0.999807467026667,48.6908073214315,29.2394283370867,45.9906006996805,27.2104748023285
"2192","yijP",1704,1644,1734,30,0,574,3079,577,3,0,0.0173010380622837,2200,"eptC",2151,870.406297384458,-0.0438278511210941,0.061503725647129,-0.712604816374079,0.47609033055389,0.999807467026667,866.328892530375,923.130523213738,826.872675079673,865.293098714045
"2193","yjaH",691,681,696,5,0,230,1225,231,1,0,0.00718390804597701,2201,"yjaH",2178,625.911906779251,-0.0418418952420749,0.0612870541144846,-0.682719961770621,0.494783813540925,0.999807467026667,700.045192055298,593.142689123759,655.366059970447,555.093685967501
"2194","yjbB",1609,1563,1632,23,0,543,2819,543,0,0,0.014093137254902,2202,"yjbB",2187,284.409310383888,-0.000690193873150194,0.0572059727529883,-0.0120650666343951,0.990373703151245,0.999807467026667,312.356122439372,256.889263247262,310.436554722843,257.955301126074
"2195","yjbC",843,787,871,28,0,286,1495,290,4,0,0.0321469575200918,2203,"rluF",2189,595.618129639522,-0.103615898258361,0.061687761742054,-1.67968321968997,0.0930189663447826,0.999807467026667,653.191773689392,627.603443949611,574.882508746006,526.794792173079
"2196","yjbF",616,570,639,23,0,209,1107,212,3,0,0.0359937402190923,2204,"yjbF",2192,5.43345819530295,-0.000707200862192624,0.0125008134051801,-0.0565723876735552,0.954885830751434,0.999807467026667,2.75608343328857,8.35412238202477,1.91627502915336,8.70735193674511
"2197","yjbG",718,678,738,20,0,242,1250,245,3,0,0.02710027100271,2205,"yjbG",2193,4.75604305522551,0.000500855979653255,0.0111456892636394,0.0449371921113214,0.964157371756926,0.999807467026667,8.26825029986572,1.0442652977531,8.6232376311901,1.08841899209314
"2198","yjbH",2066,2004,2097,31,0,696,3728,698,2,0,0.0147830233667144,2206,"yjbH",2194,26.2229196469997,-0.00246503601266942,0.0275245895925218,-0.0895575937429834,0.928638784224463,0.999807467026667,30.3169177661743,22.9738365505681,28.7441254373003,22.8567988339559
"2199","yjbM",704,696,708,4,0,233,1234,235,2,0,0.00564971751412429,2207,"yjbM",2205,4.94793227835554,0.000657685728774675,0.0128205990351611,0.0512991418709018,0.959087151893792,0.999807467026667,5.51216686657715,4.17706119101239,5.74882508746007,4.35367596837255
"2200","yjbN",1033,1023,1038,5,0,345,1868,345,0,0,0.00481695568400771,2208,"dusA",2206,491.18725425627,0.0679191849685331,0.0609066730937527,1.11513536232698,0.264792419826196,0.999807467026667,429.030321115255,498.114547028227,485.775719890375,551.828428991221
"2201","yjcC",1585,1581,1587,2,0,527,2831,528,1,0,0.00126023944549464,2209,"yjcC",2213,60.0787811584099,0.00674921082475691,0.0389754649215315,0.173165627102716,0.862521241035278,0.999807467026667,56.0403631435343,61.6116525674327,58.4463883891773,64.2167205334952
