"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_starvation1","K12_starvation2"
"1449","ulaA",1352,1260,1398,46,0,464,2411,465,1,0,0.0329041487839771,1472,"ulaA",2241,6.63444195916541,0.00465617685867477,0.0111699746259041,0.416847577064027,0.676789899961676,0.999974208147515,4.26195276073259,6.83958415926882,5.11727017096046,10.3189607456998
"1450","ulaD",638,612,651,13,0,216,1132,216,0,0,0.0199692780337942,1473,"ulaD",2242,5.67501294522877,0.000549520686476245,0.0104313069498877,0.0526799459661342,0.957986917635767,0.999974208147515,4.26195276073259,6.83958415926882,4.09381613676837,7.50469872414529
"1451","ulaE",829,777,855,26,0,281,1507,284,3,0,0.0304093567251462,1474,"ulaE",2243,8.36256790296653,0.0024184792120073,0.0122241803976851,0.19784387446256,0.843167217726415,0.999974208147515,10.6548819018315,4.88541725662058,12.2814484103051,5.62852404310897
"1452","ulaF",655,593,686,31,0,224,1205,228,4,0,0.0451895043731778,1475,"ulaF",2244,4.45289911977735,0.00627680363301322,0.00940243759788472,0.667571953301272,0.504406865652445,0.999974208147515,3.19646457054944,2.93125035397235,5.11727017096046,6.56661138362713
"1453","ulaG",1037,981,1065,28,0,354,1911,354,0,0,0.0262910798122066,1476,"ulaG",2240,20.4974918635315,0.00736406810991557,0.0188063154990241,0.39157420869057,0.695372847599941,0.999974208147515,13.8513464723809,23.4500028317788,18.4221726154577,26.2664455345085
"1454","ulaR",751,741,756,5,0,251,1336,251,0,0,0.00661375661375661,1477,"ulaR",2239,29.0905697701736,-0.00142857009653453,0.0225199438987504,-0.0634357751048302,0.949419500191755,0.999974208147515,26.6372047545787,32.2437538936959,25.5863508548023,31.8949695776175
"1455","umuC",1259,1239,1269,10,0,422,2278,422,0,0,0.00788022064617809,1478,"umuC",638,16.9740374607912,-0.00148079696920392,0.0177720146805426,-0.0833218403102685,0.933595634619362,0.999974208147515,17.0478110429304,17.5875021238341,16.3752645470735,16.8855721293269
"1456","ung",674,642,690,16,0,229,1220,229,0,0,0.0231884057971014,1479,"ung",1387,20.153821380222,0.00631973603151908,0.0185310539588864,0.341034894482541,0.733077312701522,0.999974208147515,23.4407401840293,13.6791683185376,26.6098048889944,16.8855721293269
"1457","upp",621,609,627,6,0,208,1076,208,0,0,0.00956937799043062,1480,"upp",1333,13.4921600006675,-0.00118848895740131,0.0159645035203828,-0.0744457198987679,0.94065573048855,0.999974208147515,13.8513464723809,13.6791683185376,13.3049024444972,13.1332227672543
"1458","uraA",1282,1266,1290,8,0,429,2163,429,0,0,0.0062015503875969,1481,"uraA",1332,11.4032177762923,-0.000989479034472313,0.0145759725433971,-0.0678842548259701,0.945877772666148,0.999974208147515,9.58939371164833,13.6791683185376,9.21108630772883,13.1332227672543
"1459","usg",993,951,1014,21,0,336,1750,337,1,0,0.0207100591715976,1482,"usg",1240,18.8950859996041,0.00153299199040076,0.018166899611908,0.0843837981796254,0.932751288518184,0.999974208147515,22.3752519938461,14.6562517698618,23.5394427864181,15.0093974482906
"1460","ushA",1650,1644,1653,3,0,549,2946,550,1,0,0.00181488203266788,1483,"ushA",257,179.350778965598,0.0262285503818766,0.044405531335757,0.590659532560449,0.554748567517456,0.999974208147515,184.329456901685,157.310435663183,197.526628599074,178.236594698451
"1461","uspE",945,933,951,6,0,316,1682,316,0,0,0.00630914826498423,1484,"uspE",735,4833.22393681957,-0.0348771456181684,0.0549028063357719,-0.635252511590546,0.525263740116495,0.999974208147515,5089.8370845049,4765.23599210772,4896.20409957497,4581.6185710907
"1462","uup",1901,1887,1908,7,0,634,3359,635,1,0,0.00366876310272537,1485,"uup",531,111.02725048377,-0.00799685039671097,0.0388728876456414,-0.205717940730539,0.837011243616072,0.999974208147515,116.138212729963,110.410429999625,111.556489726938,106.003869478552
"1463","uvrA",2729,2541,2823,94,0,940,5017,940,0,0,0.0332979100247963,1486,"uvrA",2174,79.8292799455347,0.0246361547521508,0.0343968958014423,0.716231920879261,0.473848155840106,0.999974208147515,69.2567323619046,77.1895926546052,81.8763227353673,90.9944720302617
"1464","uvrB",2002,1962,2022,20,0,673,3531,673,0,0,0.00989119683481701,1487,"uvrB",409,236.520610352595,-0.00377743063935797,0.0481453775015304,-0.078458843514892,0.937463067378459,0.999974208147515,245.062283742124,230.591694512492,241.535152069334,228.893311086431
"1465","uvrC",1832,1830,1833,1,0,610,3268,610,0,0,0.000545553737043099,1488,"uvrC",1033,37.211816832545,-0.00293280087173938,0.0247133164357342,-0.118672897640671,0.905534509330972,0.999974208147515,43.6850157975091,32.2437538936959,41.9616154018758,30.9568822370993
"1466","uvrD",2118,2028,2163,45,0,719,3866,720,1,0,0.0208044382801664,1489,"uvrD",2025,26.0604284358456,-0.000178707709713187,0.0215137891317959,-0.00830665898128887,0.993372321266013,0.999974208147515,28.768181134945,23.4500028317788,27.6332589231865,24.3902708534722
"1467","uvrY",657,657,657,0,0,218,1156,218,0,0,0,1490,"uvrY",1034,49.8341984120528,-0.00400540193706325,0.0285671617738017,-0.140210006467514,0.888494065987427,0.999974208147515,47.9469685582417,53.7395898228264,46.0554315386441,51.5948037284989
"1468","uxaA",1459,1401,1488,29,0,494,2654,495,1,0,0.019489247311828,1491,"uxaA",1637,45.7752127402093,-0.00152622444917081,0.0267441321018632,-0.0570676379909327,0.954491315536705,0.999974208147515,53.2744095091574,39.0833380529647,53.2196097779888,37.5234936207265
"1469","uxaB",1434,1398,1452,18,0,482,2566,483,1,0,0.012396694214876,1492,"uxaB",818,38.8443921390974,0.0009065765430135,0.0242498673378206,0.0373848042294064,0.970178188669627,0.999974208147515,46.8814803680585,30.2895869910476,49.1257936412204,29.080707556063
"1470","uxaC",1398,1368,1413,15,0,469,2543,470,1,0,0.0106157112526539,1493,"uxaC",1638,44.5733564814572,-0.000512497776119663,0.0261045060215784,-0.0196325406692632,0.984336505131297,0.999974208147515,53.2744095091574,36.1520876989923,53.2196097779888,35.6473189396901
"1471","uxuA",1172,1146,1185,13,0,392,2113,394,2,0,0.0109704641350211,1494,"uxuA",2281,57.7778027611604,-0.00061307484965779,0.0295836304060053,-0.0207234487871826,0.98346626360799,0.999974208147515,66.0602677913552,49.83125601753,65.5010581882939,49.7186290474626
"1472","uxuB",1449,1425,1461,12,0,485,2614,486,1,0,0.0082135523613963,1495,"uxuB",2282,27.6755333497104,-0.00126653379847364,0.0222037731655152,-0.057041377113359,0.954512234609691,0.999974208147515,26.6372047545787,29.3125035397235,26.6098048889944,28.1426202155448
"1473","uxuR",769,759,774,5,0,257,1365,257,0,0,0.00645994832041344,1496,"uxuR",2283,127.983958102596,0.00141998311874056,0.0407132892031719,0.0348776320098924,0.972177316829784,0.999974208147515,131.055047392527,124.089598318163,132.02557041078,124.765616288915
"1474","valS",2805,2703,2856,51,0,950,5100,951,1,0,0.0178571428571429,1497,"valS",2270,233.877537764708,0.0167682117345201,0.0480969376241786,0.348633666981963,0.727364349103266,0.999974208147515,223.752519938461,232.54586141514,234.370973829989,244.84079587524
"1475","waaF",1038,1020,1047,9,0,347,1857,348,1,0,0.00859598853868195,1498,"waaF",1913,26.3317558708415,-0.00218749378320681,0.0214520629077399,-0.101971255287414,0.918779491082778,0.999974208147515,23.4407401840293,30.2895869910476,22.515988752226,29.080707556063
"1476","wcaA",836,828,840,4,0,278,1512,279,1,0,0.00476190476190476,1499,"wcaA",1092,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"1477","wcaC",1182,1110,1218,36,0,402,2181,405,3,0,0.0295566502463054,1500,"wcaC",1091,1.23555008918392,0.00103891479730425,0.00512145532181134,0.202855386217996,0.839248065847887,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,1.87617468103632
"1478","wcaD",1198,1158,1218,20,0,404,2058,405,1,0,0.0164203612479475,1501,"wcaD",1090,3.3139837745614,0.00290002305796981,0.00780529247896267,0.371545725645278,0.710231105155462,0.999974208147515,4.26195276073259,0.977083451324117,6.14072420515255,1.87617468103632
"1479","wcaJ",1360,1290,1395,35,0,462,2471,464,2,0,0.025089605734767,1503,"wcaJ",1087,0.47879269796057,-5.52723542641579e-05,0.00297125915648068,-0.0186023336751364,0.985158341155445,0.999974208147515,0,0.977083451324117,0,0.938087340518162
"1480","wcaK",1239,1155,1281,42,0,423,2271,426,3,0,0.0327868852459016,1504,"wcaK",1085,0.957585395921139,-7.51940047718569e-05,0.00403075981729004,-0.018655044750945,0.985116291098787,0.999974208147515,0,1.95416690264823,0,1.87617468103632
"1481","wcaL",1166,1056,1221,55,0,403,2146,406,3,0,0.045045045045045,1505,"wcaL",1084,2.28002120137154,0.000888188601943677,0.00673790502440881,0.131819697476607,0.895126906174894,0.999974208147515,3.19646457054944,0.977083451324117,3.07036210257627,1.87617468103632
"1482","wza",1123,1089,1140,17,0,379,2013,379,0,0,0.0149122807017544,1506,"wza",1094,0.957585395921139,-7.51940047718569e-05,0.00403075981729004,-0.018655044750945,0.985116291098787,0.999974208147515,0,1.95416690264823,0,1.87617468103632
"1483","wzc",2113,2013,2163,50,0,716,3802,720,4,0,0.0231160425335183,1507,"wzc",1093,1.04447111218762,-7.85137934040991e-05,0.00416812357346494,-0.0188367240126787,0.984971357488696,0.999974208147515,2.1309763803663,0,2.04690806838418,0
"1484","wzxC",1429,1329,1479,50,0,487,2492,492,5,0,0.0338066260987153,1508,"wzxC",1086,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"1485","wzxE",1245,1233,1251,6,0,415,2110,416,1,0,0.00479616306954436,1509,"wzxE",2011,23.3837066125286,0.000108076562093133,0.0204911696408935,0.00527429931951995,0.995791737514982,0.999974208147515,21.309763803663,25.404169734427,21.4925347180339,25.3283581939904
"1486","wzyE",1343,1323,1353,10,0,450,2309,450,0,0,0.0073909830007391,1510,"wzyE",2013,13.269230811255,-4.36006336966229e-05,0.015810907640862,-0.0027576300290276,0.997799732364097,0.999974208147515,13.8513464723809,12.7020848672135,14.3283564786893,12.1951354267361
"1487","wzzE",1039,1023,1047,8,0,348,1852,348,0,0,0.00764087870105062,1511,"wzzE",2004,14.1881669892943,-0.00112341511391164,0.0155595683457867,-0.0722009177212065,0.942442014845845,0.999974208147515,19.1787874232967,9.77083451324117,18.4221726154577,9.38087340518162
"1488","xdhA",2255,2247,2259,4,0,751,4032,752,1,0,0.00177069499778663,1512,"xdhA",1513,12.5345746047464,-0.00109974277787204,0.0153760160745231,-0.071523258855994,0.942981314068593,0.999974208147515,13.8513464723809,11.7250014158894,13.3049024444972,11.2570480862179
"1489","xdhB",878,876,879,1,0,292,1552,292,0,0,0.00113765642775882,1513,"xdhB",1514,4.35257713977837,-0.000323592854229253,0.00835618885759211,-0.0387249330698466,0.969109694600572,0.999974208147515,1.06548819018315,7.81666761059294,1.02345403419209,7.50469872414529
"1490","xdhD",2846,2796,2871,25,0,955,5117,956,1,0,0.00870776732845698,1514,"xdhD",1525,24.3460856487011,-0.00103575890283487,0.0207672208608857,-0.0498746996419575,0.960222238965968,0.999974208147515,27.7026929447619,21.4958359291306,26.6098048889944,21.5760088319177
"1491","xerC",892,882,897,5,0,297,1570,298,1,0,0.00557413600891862,1515,"xerC",2023,3.96067015808428,-0.000361556628912482,0.00885683794687662,-0.0408223150385162,0.967437549356828,0.999974208147515,3.19646457054944,4.88541725662058,3.07036210257627,4.69043670259081
"1492","xerD",877,837,897,20,0,298,1553,298,0,0,0.0222965440356745,1516,"xerD",1534,69.0457365756029,-0.000611036245667479,0.0317805478437227,-0.0192267373322883,0.984660228236108,0.999974208147515,78.846126073553,59.6020905307711,76.7590525644069,60.9756771336805
"1493","xseA",1350,1308,1371,21,0,453,2416,456,3,0,0.0153172866520788,1517,"xseA",1341,5.96272666619304,-0.000538852319232782,0.0108016979183119,-0.0498858904690602,0.960213321078751,0.999974208147515,5.32744095091574,6.83958415926882,5.11727017096046,6.56661138362713
"1494","xthA",805,801,807,2,0,268,1446,268,0,0,0.00247831474597274,1518,"xthA",936,29.20359080011,-0.00232472215280902,0.0221270331161701,-0.105062533264351,0.916326188843141,0.999974208147515,35.1611102760439,24.4270862831029,33.773983128339,23.452183512954
"1495","xylA",1311,1287,1323,12,0,439,2377,440,1,0,0.0090702947845805,1519,"xylA",1877,141.050354442914,-0.00452455080015815,0.0417606418233129,-0.108344857804181,0.913722140636272,0.999974208147515,135.31700015326,149.49376805259,133.049024444972,146.341625120833
"1496","xylB",1431,1383,1455,24,0,481,2546,484,3,0,0.0164948453608247,1520,"xylB",1876,105.113799827678,0.0184226814838175,0.0381690714518999,0.482659933371275,0.629337216503014,0.999974208147515,102.286866257582,97.7083451324117,112.57994376113,107.880044159589
"1497","xylE",1454,1410,1476,22,0,489,2571,491,2,0,0.0149051490514905,1521,"xylE",2157,19.9288857245697,-0.00054120101892332,0.0177840382307546,-0.030431840727119,0.975722651381181,0.999974208147515,12.7858582821978,27.3583366370753,13.3049024444972,26.2664455345085
"1498","xylF",984,966,993,9,0,329,1713,330,1,0,0.00906344410876133,1522,"xylF",1878,16.1640881837331,-0.000367614942377282,0.0172883678229881,-0.0212637159355477,0.983035287779403,0.999974208147515,14.9168346625641,17.5875021238341,14.3283564786893,17.8236594698451
"1499","xylG",1530,1506,1542,12,0,512,2693,513,1,0,0.00778210116731518,1523,"xylG",1879,14.3194168221889,-0.0011770171363434,0.0158628973822124,-0.0741993790909362,0.940851739904572,0.999974208147515,10.6548819018315,18.5645855751582,10.2345403419209,17.8236594698451
"1500","xylH",1170,1146,1182,12,0,393,1959,393,0,0,0.0101522842639594,1524,"xylH",1880,25.3789641151718,-0.00316486302846409,0.0210851744924746,-0.150098972602463,0.880686530547267,0.999974208147515,29.8336693251282,22.4729193804547,27.6332589231865,21.5760088319177
"1501","xylR",1176,1170,1179,3,0,392,2106,392,0,0,0.00254452926208651,1525,"xylR",1881,11.9583876515216,0.00119374869204641,0.0150597344744951,0.0792675789913907,0.936819793350205,0.999974208147515,10.6548819018315,12.7020848672135,12.2814484103051,12.1951354267361
"1502","yaaA",771,759,777,6,0,256,1357,258,2,0,0.00772200772200772,1526,"yaaA",9,15.5376593669095,-0.00135144430870149,0.0170066862067075,-0.0794654697732047,0.936662395859353,0.999974208147515,17.0478110429304,14.6562517698618,16.3752645470735,14.0713101077724
"1503","yaaJ",1416,1386,1431,15,0,476,2479,476,0,0,0.010482180293501,1527,"yaaJ",10,23.3663990680652,-0.000879012731939544,0.0202979872545129,-0.0433054135327685,0.965458075897434,0.999974208147515,26.6372047545787,20.5187524778065,26.6098048889944,19.6998341508814
"1504","yaaU",1317,1287,1332,15,0,443,2288,443,0,0,0.0112612612612613,1528,"yaaU",31,1.47982095201495,-0.000141991565678067,0.00555770424385712,-0.0255486005458115,0.979617383492737,0.999974208147515,1.06548819018315,1.95416690264823,1.02345403419209,1.87617468103632
"1505","yabI",735,675,765,30,0,251,1278,253,2,0,0.0392156862745098,1529,"yabI",44,94.9297681521026,0.00762929055828193,0.0368311075031702,0.207142577985885,0.835898510713175,0.999974208147515,94.8284489263002,90.8687609731429,99.2750413166329,94.7468213923343
"1506","yadD",885,849,903,18,0,296,1579,300,4,0,0.0199335548172757,1530,"yadD",90,13.8417082309476,0.00304984658134903,0.0158110546811261,0.192893304264495,0.847042528982692,0.999974208147515,9.58939371164833,16.61041867251,12.2814484103051,16.8855721293269
"1507","yadG",917,897,927,10,0,308,1619,308,0,0,0.0107874865156419,1531,"yadG",88,28.6570635483618,0.00269335887561871,0.0225491490978456,0.119443925087002,0.904923663172161,0.999974208147515,27.7026929447619,28.3354200883994,27.6332589231865,30.9568822370993
"1508","yadH",759,735,771,12,0,256,1301,256,0,0,0.0155642023346304,1532,"yadH",89,34.7935616470878,0.00213803953610092,0.0244876076233537,0.0873110827724095,0.930424244885859,0.999974208147515,37.2920866564102,31.2666704423717,36.8443452309153,33.7711442586538
"1509","yadL",569,501,603,34,0,195,998,200,5,0,0.0563847429519071,1533,"yadL",92,2.69435396320334,0.00495118889432623,0.0069600086572808,0.711376829847308,0.476850753120331,0.999974208147515,0,2.93125035397235,4.09381613676837,3.75234936207265
"1510","yadS",619,609,624,5,0,207,1043,207,0,0,0.00801282051282051,1534,"yadS",102,6.48496222228685,-0.000587189913461092,0.0112773837182069,-0.0520679200188157,0.958474574395198,0.999974208147515,6.39292914109889,6.83958415926882,6.14072420515255,6.56661138362713
"1511","yafC",911,903,915,4,0,303,1598,304,1,0,0.00437158469945355,1535,"yafC",132,42.941865281624,-0.000485650926288732,0.0263825091580241,-0.0184080643497483,0.985313319112783,0.999974208147515,49.0124567484248,37.1291711503164,48.1023396070283,37.5234936207265
"1512","yafD",791,771,801,10,0,266,1415,266,0,0,0.0124843945068664,1536,"yafD",133,219.114358219938,-0.0110430114491203,0.0443662451359321,-0.248905703317601,0.803433723507931,0.999974208147515,253.586189263589,193.462523362175,244.60551417191,184.803206082078
"1513","yafJ",758,738,768,10,0,254,1380,255,1,0,0.0130208333333333,1537,"yafJ",140,10.7449387470524,0.000178845423129713,0.0143364982018215,0.0124748331574435,0.990046781381493,0.999974208147515,10.6548819018315,10.7479179645653,11.257994376113,10.3189607456998
"1514","yafK",734,720,741,7,0,246,1316,246,0,0,0.00944669365721997,1538,"yafK",141,22.5564497910072,0.000186680479797896,0.0201535914027975,0.00926288898424245,0.992609389578292,0.999974208147515,24.5062283742124,20.5187524778065,24.5628968206102,20.6379214913996
"1515","yafS",718,708,723,5,0,237,1261,240,3,0,0.00691562932226833,1539,"yafS",136,26.9408771432018,-0.00229150969199234,0.0219481770295543,-0.104405467884951,0.91684758365429,0.999974208147515,26.6372047545787,28.3354200883994,25.5863508548023,27.2045328750267
"1516","yafV",756,726,771,15,0,252,1353,255,3,0,0.0194552529182879,1541,"yafV",138,54.3877441072521,0.0115728175820785,0.0297467343841676,0.389044976588691,0.697242875540051,0.999974208147515,51.1434331287911,51.7854229201782,58.3368799489492,56.2852404310897
"1517","yagU",615,615,615,0,0,204,1069,204,0,0,0,1542,"yagU",151,33.687417772783,-0.0026179647009469,0.0233699873878834,-0.112022512357206,0.910805556638479,0.999974208147515,27.7026929447619,41.0375049556129,26.6098048889944,39.3996683017628
"1518","yahB",910,864,933,23,0,307,1649,310,3,0,0.0246516613076099,1543,"yahB",163,13.7093742913337,-0.00105815487947207,0.015113448796035,-0.0700141240925546,0.944182417825355,0.999974208147515,19.1787874232967,8.79375106191705,18.4221726154577,8.44278606466345
"1519","yahD",605,603,606,1,0,201,1048,201,0,0,0.00165016501650165,1544,"yahD",164,9.48804698444999,-0.000847470388883694,0.013519737279877,-0.0626839391431878,0.950018186946991,0.999974208147515,9.58939371164833,9.77083451324117,9.21108630772883,9.38087340518162
"1520","yahG",1369,1269,1419,50,0,469,2501,472,3,0,0.0352360817477097,1545,"yahG",165,1.52326381014819,-0.000143420128663891,0.00560934892418264,-0.0255680526568045,0.979601868022099,0.999974208147515,2.1309763803663,0.977083451324117,2.04690806838418,0.938087340518162
"1521","yahI",918,852,951,33,0,312,1647,316,4,0,0.0347003154574132,1546,"yahI",166,0.957585395921139,-7.51940047718569e-05,0.00403075981729004,-0.018655044750945,0.985116291098787,0.999974208147515,0,1.95416690264823,0,1.87617468103632
"1522","yahJ",1339,1251,1383,44,0,455,2453,460,5,0,0.0318148951554591,1547,"yahJ",167,10.2990803682273,0.00244366123305108,0.0139066777293598,0.175718549074594,0.860515061995885,0.999974208147515,10.6548819018315,8.79375106191705,13.3049024444972,8.44278606466345
"1523","yahK",1042,1026,1050,8,0,348,1863,349,1,0,0.00761904761904762,1548,"yahK",168,57.5808460371934,-0.00455324976545677,0.0303224969769994,-0.150160778939497,0.880637768852681,0.999974208147515,61.7983150306226,55.6937567254747,59.3603339831413,53.4709784095352
"1524","yahN",665,651,672,7,0,221,1140,223,2,0,0.0104166666666667,1549,"yahN",169,25.1994777838925,-0.00201185921075734,0.0206444559087384,-0.0974527601817669,0.922366847510181,0.999974208147515,30.8991575153113,20.5187524778065,29.6801669915707,19.6998341508814
"1525","yaiC",1106,1086,1116,10,0,369,1956,371,2,0,0.00896057347670251,1550,"yaiC",201,12.7527101539075,-0.000969130768847958,0.0144077919323078,-0.0672643506653366,0.946371256635463,0.999974208147515,7.45841733128204,18.5645855751582,7.16417823934464,17.8236594698451
"1526","yaiO",771,765,774,3,0,255,1341,257,2,0,0.00387596899224806,1551,"yaiO",189,38.808507797726,0.00394106897629109,0.0256388298572918,0.153714853533779,0.877834572553547,0.999974208147515,40.4885512269596,35.1750042476682,42.9850694360679,36.5854062802083
"1527","yaiP",1190,1176,1197,7,0,397,2121,398,1,0,0.00584795321637427,1552,"yaiP",190,12.0123390486526,-0.00106085522200701,0.0151031646677352,-0.0702405916472134,0.944002166629568,0.999974208147515,12.7858582821978,11.7250014158894,12.2814484103051,11.2570480862179
"1528","yaiV",622,618,624,2,0,206,1097,207,1,0,0.00320512820512821,1553,"yaiV",195,0.745164745506357,-0.00124172017286865,0.00387329148007757,-0.320585264304401,0.748524706047527,0.999974208147515,1.06548819018315,0.977083451324117,0,0.938087340518162
"1529","yaiW",1083,1059,1095,12,0,361,1930,364,3,0,0.010958904109589,1554,"yaiW",198,36.321780844686,0.0010689403706857,0.0249005825030208,0.0429283279038161,0.965758667157919,0.999974208147515,33.0301338956776,39.0833380529647,33.773983128339,39.3996683017628
"1530","yajO",944,882,975,31,0,323,1723,324,1,0,0.0317948717948718,1555,"yajO",220,1017.47229923458,0.0936131019459344,0.056385346049435,1.66023813818329,0.0968665550915946,0.999974208147515,989.838528680145,902.825109023484,1135.01052391903,1042.21503531568
"1531","yajR",1343,1299,1365,22,0,449,2329,454,5,0,0.0161172161172161,1556,"yajR",225,11.6590812848403,9.17375341033122e-05,0.0147711779243804,0.00621057674431608,0.995044708557358,0.999974208147515,9.58939371164833,13.6791683185376,10.2345403419209,13.1332227672543
"1532","ybaE",1684,1650,1701,17,0,563,2997,566,3,0,0.00999412110523222,1557,"ybaE",237,74.7520019691503,-0.00181495084273807,0.0335714308392965,-0.0540623618762656,0.956885479242344,0.999974208147515,70.3222205520878,80.1208430085776,71.6417823934464,76.9231619224892
"1533","ybaL",1654,1608,1677,23,0,556,2821,558,2,0,0.0137149672033393,1558,"ybaL",255,141.652817260532,0.00704874596567499,0.0416423541702174,0.169268671431555,0.865585316950914,0.999974208147515,148.102858435458,130.929182477432,152.494651094622,135.084577034615
"1534","ybaP",784,762,795,11,0,260,1379,264,4,0,0.0138364779874214,1559,"ybaP",258,6.57184793855333,-0.000572274098844335,0.0111557907852934,-0.0512983893171213,0.959087751555292,0.999974208147515,8.52390552146519,4.88541725662058,8.18763227353673,4.69043670259081
"1535","ybaT",1290,1284,1293,3,0,430,2174,430,0,0,0.00232018561484919,1560,"ybaT",261,23.8509066647722,-0.00200005866960631,0.0205468467512544,-0.0973413922739367,0.922455285776871,0.999974208147515,21.309763803663,27.3583366370753,20.4690806838418,26.2664455345085
"1536","ybbA",680,666,687,7,0,228,1168,228,0,0,0.0101892285298399,1561,"ybbA",268,30.1727688417481,-0.000432240363257879,0.0225736955404192,-0.0191479663790067,0.984723066795341,0.999974208147515,35.1611102760439,25.404169734427,34.7974371625311,25.3283581939904
"1537","ybbN",847,831,855,8,0,283,1463,284,1,0,0.00935672514619883,1562,"ybbN",265,55.565330967851,0.00248944299010291,0.0299317444872258,0.0831706615418074,0.933715840592106,0.999974208147515,52.2089213189743,57.6479236281229,54.2430638121809,58.161415112126
"1538","ybbO",802,786,810,8,0,268,1435,269,1,0,0.00987654320987654,1563,"ybbO",266,10.4590686441036,0.00558133359043311,0.0141487083340825,0.394476545748587,0.693229240069675,0.999974208147515,9.58939371164833,8.79375106191705,11.257994376113,12.1951354267361
"1539","ybbP",2376,2298,2415,39,0,801,4127,804,3,0,0.0161490683229814,1564,"ybbP",269,24.6019491572492,1.43829062321993e-05,0.0208298827616534,0.000690493863877014,0.999449065650463,0.999974208147515,27.7026929447619,21.4958359291306,27.6332589231865,21.5760088319177
"1540","ybbW",1420,1350,1455,35,0,479,2481,484,5,0,0.0240549828178694,1565,"ybbW",276,11.556731642126,0.00328512263761071,0.0146696557733143,0.223939994801153,0.822803994567612,0.999974208147515,12.7858582821978,8.79375106191705,14.3283564786893,10.3189607456998
"1541","ybbY",1281,1239,1302,21,0,432,2192,433,1,0,0.0161290322580645,1566,"ybbY",278,4.27156917048254,0.00301110447357532,0.00916989391982422,0.32836851766253,0.742633043742544,0.999974208147515,4.26195276073259,2.93125035397235,6.14072420515255,3.75234936207265
"1542","ybcF",875,837,894,19,0,293,1526,297,4,0,0.0212527964205817,1567,"ybcF",285,2.71537104119887,0.00085168494327914,0.00740342062500259,0.115039383336246,0.908413905860592,0.999974208147515,2.1309763803663,2.93125035397235,2.04690806838418,3.75234936207265
"1543","ybcH",874,840,891,17,0,292,1551,296,4,0,0.0190796857463524,1568,"ybcH",293,4.04755587435076,-0.000362000887041458,0.00889000165565724,-0.0407200022073218,0.967519115363922,0.999974208147515,5.32744095091574,2.93125035397235,5.11727017096046,2.81426202155448
"1544","ybdG",1240,1224,1248,8,0,414,2174,415,1,0,0.00641025641025641,1569,"ybdG",300,18.9326511107667,-0.00163666957181565,0.0186532169462752,-0.0877419469536845,0.930081779321693,0.999974208147515,18.1132992331135,20.5187524778065,17.3987185812656,19.6998341508814
"1545","ybdH",1059,999,1089,30,0,357,1887,362,5,0,0.0275482093663912,1570,"ybdH",314,183.410716060179,0.0931722287166148,0.045301320349887,2.05672214401246,0.039712960849757,0.999974208147515,156.626763956923,151.447934955238,209.808077009379,215.760088319177
"1546","ybdK",1097,1053,1119,22,0,369,2006,372,3,0,0.0196604110813226,1571,"ybdK",302,319.151233729872,0.0376320244900736,0.0504707551791218,0.745620396534919,0.45589675820159,0.999974208147515,320.711945245128,287.26253468929,357.18545793304,311.44499705203
"1547","ybdL",1150,1128,1161,11,0,383,2053,386,3,0,0.00947459086993971,1572,"ybdL",315,10.2718609478382,-0.00077515525507053,0.0129023695732115,-0.0600785189628998,0.952093098437823,0.999974208147515,5.32744095091574,15.6333352211859,5.11727017096046,15.0093974482906
"1548","ybdO",892,870,903,11,0,297,1568,300,3,0,0.0121816168327796,1573,"ybdO",318,3.08997047842962,-0.000248728950072954,0.00739422978240509,-0.0336382500128432,0.973165620416994,0.999974208147515,5.32744095091574,0.977083451324117,5.11727017096046,0.938087340518162
"1549","ybdR",1220,1182,1239,19,0,408,2166,412,4,0,0.0153349475383374,1574,"ybdR",321,18.4104155546729,-0.00158531442291659,0.0183631888449869,-0.0863311071023145,0.931203210887482,0.999974208147515,17.0478110429304,20.5187524778065,16.3752645470735,19.6998341508814
"1550","ybeF",953,951,954,1,0,317,1680,317,0,0,0.0010482180293501,1575,"ybeF",332,7.39910476007475,-0.000639226867219083,0.0117427215829447,-0.0544360063979976,0.956587792413695,0.999974208147515,5.32744095091574,9.77083451324117,5.11727017096046,9.38087340518162
"1551","ybeQ",967,945,978,11,0,321,1706,325,4,0,0.0112474437627812,1576,"ybeQ",342,142.843861581339,-0.00926426334253576,0.0412904943110743,-0.224367944659143,0.822471011322571,0.999974208147515,133.186023772894,158.287519114507,127.931754274011,151.970149163942
